timestamp,L1,F2,total_power_kw,energy_kwh,price_eur_kwh,cost_eur,flow_m3
2024-11-25 10:45:00,1.5002821683883667,5929.62451171875,688.9944342374802,172.24860855937004,19.34,3331.2880895382164,1482.4061279296875
2024-11-25 11:00:00,1.5372393131256104,5843.0517578125,688.0027770996094,172.00069427490234,12.613,2169.4447568893434,1460.762939453125
2024-11-25 11:15:00,1.5903809070587158,5801.88134765625,691.0922241210938,172.77305603027344,12.613,2179.186555709839,1450.4703369140625
2024-11-25 11:30:00,1.6489754915237427,5900.77978515625,708.5374450683594,177.13436126708984,12.613,2234.1956986618043,1475.1949462890625
2024-11-25 11:45:00,1.6899151802062988,6508.76513671875,790.3741912841797,197.59354782104492,12.613,2492.2474186668396,1627.1912841796875
2024-11-25 12:00:00,1.6909667253494263,7297.3076171875,891.794189453125,222.94854736328125,8.746,1949.9079952392578,1824.326904296875
2024-11-25 12:15:00,1.6981232166290283,7293.4677734375,894.6827850341797,223.67069625854492,8.746,1956.223909477234,1823.366943359375
2024-11-25 12:30:00,1.7185567617416382,7209.02392578125,891.5039672851562,222.87599182128906,8.746,1949.2734244689943,1802.2559814453125
2024-11-25 12:45:00,1.7506130933761597,7103.69970703125,891.4489898681641,222.86224746704102,8.746,1949.153216346741,1775.9249267578125
2024-11-25 13:00:00,1.7871270179748535,7394.25732421875,918.3401336669922,229.58503341674805,8.038,1845.404498603821,1848.5643310546875
2024-11-25 13:15:00,1.8185081481933594,7446.9658203125,934.1450958251953,233.53627395629883,8.038,1877.16457006073,1861.741455078125
2024-11-25 13:30:00,1.8549871444702148,7411.2353515625,936.4075317382812,234.1018829345703,8.038,1881.7109350280762,1852.808837890625
2024-11-25 13:45:00,1.8898487091064453,7805.04931640625,1002.0921020507812,250.5230255126953,8.038,2013.704079071045,1951.2623291015625
2024-11-25 14:00:00,1.8992455005645752,8406.7861328125,1080.0674438476562,270.01686096191406,3.943,1064.676482772827,2101.696533203125
2024-11-25 14:15:00,1.912570834159851,8281.857421875,1080.0959167480469,270.0239791870117,3.943,1064.7045499343872,2070.46435546875
2024-11-25 14:30:00,1.9324413537979126,8404.0810546875,1108.7873229980469,277.1968307495117,3.943,1092.9871036453246,2101.020263671875
2024-11-25 14:45:00,1.959289312362671,8401.515625,1116.2067565917969,279.0516891479492,3.943,1100.3008103103639,2100.37890625
2024-11-25 15:00:00,2.006349563598633,7862.73388671875,1028.182861328125,257.04571533203125,3.474,892.9768150634766,1965.6834716796875
2024-11-25 15:15:00,2.0954229831695557,7324.0146484375,926.6661987304688,231.6665496826172,3.474,804.8095935974121,1831.003662109375
2024-11-25 15:30:00,2.177600622177124,7390.90283203125,943.8683624267578,235.96709060668945,3.474,819.7496727676393,1847.7257080078125
2024-11-25 15:45:00,2.2316999435424805,8289.34765625,1089.7931594848633,272.4482898712158,3.474,946.4853590126038,2072.3369140625
2024-11-25 16:00:00,2.259859085083008,8567.23046875,1134.7166748046875,283.6791687011719,4.153,1178.1195876159666,2141.8076171875
2024-11-25 16:15:00,2.280068874359131,8618.263671875,1141.1027526855469,285.2756881713867,4.153,1184.7499329757688,2154.56591796875
2024-11-25 16:30:00,2.304536819458008,8599.1123046875,1140.7511291503906,285.18778228759766,4.153,1184.384859840393,2149.778076171875
2024-11-25 16:45:00,2.330545425415039,8586.7255859375,1141.5205688476562,285.38014221191406,4.153,1185.183730606079,2146.681396484375
2024-11-25 17:00:00,2.35750675201416,8593.7431640625,1144.3910827636719,286.09777069091797,7.322,2094.8078769989015,2148.435791015625
2024-11-25 17:15:00,2.387648820877075,8564.962890625,1140.184814453125,285.04620361328125,7.322,2087.1083028564453,2141.24072265625
2024-11-25 17:30:00,2.421165704727173,8540.5458984375,1138.1152038574219,284.52880096435547,7.322,2083.3198806610108,2135.136474609375
2024-11-25 17:45:00,2.45747971534729,8536.0224609375,1137.2257385253906,284.30643463134766,7.322,2081.6917143707274,2134.005615234375
2024-11-25 18:00:00,2.498793840408325,8488.20703125,1138.4084167480469,284.6021041870117,3.609,1027.1289940109252,2122.0517578125
2024-11-25 18:15:00,2.542031764984131,8725.0927734375,1126.2444610595703,281.5611152648926,3.609,1016.1540649909973,2181.273193359375
2024-11-25 18:30:00,2.5846197605133057,8719.587890625,1111.1523132324219,277.78807830810547,3.609,1002.5371746139526,2179.89697265625
